timestamp,SHC_code,target_temp_min,target_temp_max,current_internal_temp,door_open_count_1h,cumulative_door_open_duration_1h,ambient_dry_bulb_temp,external_relative_humidity,weather_condition,equipment_age_years,compressor_duty_cycle_ratio_2h,defrost_cycle_active,cargo_volume_utilization_ratio,excursion_risk_score
"30:09:2025, 04:39",CRT,15.0,25.0,20.42,3,64,44.41,42.44,Clear,9.14,1.0,0,0.98,0.42
"31:03:2025, 01:21",COL,2.0,8.0,5.48,3,54,29.11,13.94,Sandstorm,8.24,1.0,0,0.55,0.51
"13:07:2025, 14:09",COL,2.0,8.0,6.46,9,280,38.69,50.81,Clear,1.68,1.0,0,0.56,0.66
"12:04:2025, 09:27",CRT,15.0,25.0,20.27,12,392,30.53,45.63,Clear,8.97,1.0,0,0.64,0.46
"26:09:2025, 05:06",FRO,-30.0,-18.0,-25.33,8,273,43.87,52.23,Clear,8.74,1.0,0,0.84,0.36
"16:03:2025, 05:45",COL,2.0,8.0,5.48,6,126,31.35,47.56,Cloudy,5.66,1.0,0,0.52,0.54
"25:07:2025, 08:57",COL,2.0,8.0,11.29,18,613,45.02,45.79,Clear,3.09,1.0,0,0.59,1.0
"17:08:2025, 21:51",CRT,15.0,25.0,21.0,12,527,39.47,88.68,Rainy,6.15,1.0,0,0.41,0.7
"02:06:2025, 08:00",PIL,2.0,8.0,12.19,15,649,43.62,85.96,Rainy,4.24,1.0,0,0.9,1.0
"02:11:2025, 02:36",PIL,2.0,8.0,4.56,6,127,19.78,69.34,Cloudy,5.75,0.87,0,0.93,0.39
"11:07:2025, 02:39",CRT,15.0,25.0,20.38,5,261,41.88,22.7,Clear,2.4,1.0,0,0.61,0.48
"27:09:2025, 17:09",COL,2.0,8.0,6.95,11,351,38.16,46.88,Clear,9.51,1.0,0,0.9,0.66
"26:04:2025, 11:54",FRO,-30.0,-18.0,-25.74,12,287,29.71,50.31,Clear,8.12,1.0,0,0.46,0.35
"20:08:2025, 23:00",PIL,2.0,8.0,7.92,10,471,41.51,95.79,Rainy,5.39,1.0,0,0.63,1.0
"18:01:2026, 00:30",FRO,-30.0,-18.0,-26.38,6,99,19.04,26.88,Sandstorm,4.19,0.84,0,0.51,0.28
"24:04:2025, 12:39",CRT,15.0,25.0,20.27,10,450,28.69,23.12,Clear,8.68,1.0,0,0.26,0.5
"01:03:2025, 10:09",COL,2.0,8.0,5.91,11,326,30.5,22.51,Clear,5.46,1.0,0,0.7,0.58
"02:12:2025, 02:12",PIL,2.0,8.0,5.17,12,401,18.9,35.51,Clear,2.98,1.0,0,0.57,0.51
"07:07:2025, 23:03",CRT,15.0,25.0,20.12,3,104,40.15,25.58,Clear,1.86,1.0,0,0.73,0.43
"08:06:2025, 08:54",FRO,-30.0,-18.0,-25.28,11,268,44.95,87.72,Rainy,2.43,1.0,1,0.86,0.5
"12:08:2025, 03:57",COL,2.0,8.0,6.72,2,44,43.91,89.69,Rainy,5.48,1.0,1,0.38,0.94
"07:10:2025, 06:45",COL,2.0,8.0,6.53,10,368,32.34,59.56,Cloudy,9.16,1.0,0,0.57,0.65
"12:01:2026, 02:45",COL,2.0,8.0,5.31,12,418,20.02,18.87,Sandstorm,3.27,1.0,0,0.58,0.53
"19:05:2025, 11:09",COL,2.0,8.0,6.95,13,369,42.06,40.33,Clear,5.47,1.0,0,0.46,0.74
"18:11:2025, 06:24",PIL,2.0,8.0,5.16,8,289,22.21,54.84,Clear,3.05,1.0,0,0.44,0.52
"12:06:2025, 21:45",COL,2.0,8.0,6.95,7,261,40.02,92.4,Rainy,2.27,1.0,1,0.59,0.96
"13:06:2025, 01:36",PIL,2.0,8.0,8.32,8,364,43.32,88.58,Rainy,2.15,1.0,1,0.53,1.0
"23:07:2025, 20:12",PIL,2.0,8.0,5.98,6,146,36.95,54.13,Clear,1.83,1.0,0,0.48,0.6
"25:04:2025, 01:36",PIL,2.0,8.0,6.18,8,359,28.27,36.51,Clear,9.17,1.0,0,0.48,0.62
"10:08:2025, 13:27",CRT,15.0,25.0,21.05,13,548,39.82,86.36,Rainy,4.9,1.0,0,0.52,0.7
"09:12:2025, 22:51",CRT,15.0,25.0,19.39,11,263,17.1,51.39,Clear,1.47,0.92,0,0.42,0.39
"13:04:2025, 18:42",FRO,-30.0,-18.0,-25.96,13,276,22.81,34.82,Clear,9.37,1.0,0,0.5,0.33
"12:08:2025, 15:09",COL,2.0,8.0,8.0,16,575,38.99,96.88,Rainy,5.56,1.0,0,0.36,1.0
"11:05:2025, 02:57",COL,2.0,8.0,7.87,13,547,43.53,54.6,Clear,7.25,1.0,0,0.7,0.81
"15:03:2025, 00:00",PIL,2.0,8.0,5.73,5,197,27.69,63.83,Cloudy,7.05,1.0,0,0.63,0.54
"15:03:2025, 08:24",PIL,2.0,8.0,6.48,10,356,32.16,40.73,Cloudy,8.26,1.0,0,0.5,0.65
"07:04:2025, 08:21",COL,2.0,8.0,6.23,11,282,31.28,49.77,Cloudy,9.22,1.0,0,0.7,0.59
"07:10:2025, 19:42",FRO,-30.0,-18.0,-26.11,2,68,24.29,55.33,Cloudy,9.81,1.0,0,0.53,0.31
"25:08:2025, 01:00",PIL,2.0,8.0,6.4,3,173,41.33,53.86,Cloudy,6.69,1.0,0,0.58,0.64
"30:06:2025, 07:39",CRT,15.0,25.0,20.3,3,131,43.81,50.88,Clear,2.79,1.0,0,0.63,0.46
"18:05:2025, 03:39",CRT,15.0,25.0,20.36,4,142,45.09,53.57,Clear,5.27,1.0,0,0.46,0.49
"27:11:2025, 13:00",PIL,2.0,8.0,5.29,15,508,17.02,28.61,Clear,1.97,1.0,0,0.62,0.53
"29:10:2025, 03:03",CRT,15.0,25.0,19.79,5,179,29.75,47.92,Cloudy,6.62,1.0,0,0.93,0.38
"19:07:2025, 04:54",FRO,-30.0,-18.0,-25.46,8,241,44.98,40.89,Clear,3.57,1.0,0,0.47,0.38
"01:05:2025, 06:42",FRO,-30.0,-18.0,-25.4,8,314,44.96,27.2,Clear,6.9,1.0,0,0.81,0.37
"26:06:2025, 00:45",COL,2.0,8.0,6.63,9,259,41.48,28.06,Clear,2.33,1.0,0,0.57,0.68
"09:04:2025, 18:06",FRO,-30.0,-18.0,-25.77,19,439,23.96,53.95,Cloudy,8.27,1.0,0,0.76,0.33
"18:04:2025, 01:36",PIL,2.0,8.0,5.83,5,157,30.25,36.31,Clear,9.9,1.0,0,0.36,0.58
"08:08:2025, 09:39",CRT,15.0,25.0,24.92,16,654,43.98,88.63,Rainy,3.98,1.0,0,0.44,0.92
"02:07:2025, 14:36",PIL,2.0,8.0,6.99,11,422,40.9,52.64,Clear,0.65,1.0,0,0.93,0.69
"05:03:2025, 23:21",COL,2.0,8.0,5.26,4,170,27.25,32.96,Clear,6.99,1.0,0,0.87,0.47
"05:03:2025, 05:51",CRT,15.0,25.0,19.86,5,195,30.81,29.52,Clear,6.28,1.0,0,0.94,0.39
"30:01:2026, 07:54",FRO,-30.0,-18.0,-26.33,2,43,22.34,59.38,Cloudy,6.27,0.86,0,0.68,0.27
"27:08:2025, 03:03",CRT,15.0,25.0,20.78,10,422,42.41,43.76,Cloudy,8.07,1.0,0,0.81,0.51
"25:03:2025, 22:30",FRO,-30.0,-18.0,-26.05,6,235,25.49,17.19,Sandstorm,6.61,1.0,0,0.42,0.34
"04:10:2025, 13:39",CRT,15.0,25.0,20.12,11,376,27.23,24.71,Clear,7.87,1.0,0,0.74,0.43
"13:02:2026, 16:18",FRO,-30.0,-18.0,-25.97,13,498,15.69,40.31,Clear,8.49,1.0,0,0.53,0.34
"07:01:2026, 03:03",CRT,15.0,25.0,19.51,10,222,21.27,40.04,Cloudy,4.76,0.97,0,0.38,0.41
"13:12:2025, 08:24",PIL,2.0,8.0,5.29,11,326,22.63,48.23,Clear,0.92,1.0,0,0.44,0.54
"28:03:2025, 12:48",PIL,2.0,8.0,6.23,13,413,27.26,24.84,Sandstorm,8.43,1.0,0,0.61,0.61
"29:08:2025, 07:54",FRO,-30.0,-18.0,-25.51,3,51,44.87,45.37,Clear,8.13,1.0,0,0.83,0.33
"19:04:2025, 13:18",FRO,-30.0,-18.0,-25.76,12,354,27.27,22.54,Clear,8.62,1.0,0,0.45,0.35
"24:10:2025, 15:57",COL,2.0,8.0,5.65,16,373,25.66,14.79,Sandstorm,5.9,1.0,0,0.81,0.54
"10:11:2025, 00:18",FRO,-30.0,-18.0,-26.41,5,111,17.58,42.14,Clear,4.97,0.82,0,0.4,0.28
"28:09:2025, 07:51",CRT,15.0,25.0,20.73,12,349,43.27,30.74,Clear,8.12,1.0,0,0.78,0.5
"02:06:2025, 16:45",COL,2.0,8.0,12.34,17,654,39.48,95.78,Rainy,3.32,1.0,1,0.79,1.0
"28:02:2026, 04:54",FRO,-30.0,-18.0,-26.1,8,176,21.29,32.6,Clear,9.19,1.0,0,0.81,0.29
"01:05:2025, 01:06",FRO,-30.0,-18.0,-25.54,5,119,41.76,42.57,Clear,7.97,1.0,0,0.91,0.33
"14:10:2025, 04:39",CRT,15.0,25.0,20.31,11,397,31.4,52.63,Cloudy,7.79,1.0,0,0.39,0.49
"18:02:2026, 09:21",COL,2.0,8.0,5.43,14,277,21.47,38.85,Clear,8.31,1.0,0,0.69,0.5
"07:08:2025, 21:03",CRT,15.0,25.0,20.42,10,251,37.62,89.06,Rainy,4.16,1.0,1,0.54,0.67
"11:02:2026, 21:57",COL,2.0,8.0,4.24,1,0,15.27,46.69,Clear,7.92,0.88,0,0.46,0.42
"01:07:2025, 09:54",FRO,-30.0,-18.0,-25.51,10,208,44.51,28.88,Clear,2.53,1.0,0,0.78,0.36
"04:05:2025, 17:18",FRO,-30.0,-18.0,-25.44,15,329,38.57,34.11,Clear,8.31,1.0,0,0.95,0.34
"23:04:2025, 09:42",FRO,-30.0,-18.0,-25.78,8,247,29.77,53.84,Clear,7.74,1.0,0,0.5,0.34
"17:06:2025, 07:27",CRT,15.0,25.0,20.27,3,93,44.32,54.2,Cloudy,2.31,1.0,0,0.51,0.47
"30:05:2025, 02:18",FRO,-30.0,-18.0,-25.55,6,189,43.76,26.67,Sandstorm,4.61,1.0,0,0.8,0.35
"12:07:2025, 01:24",PIL,2.0,8.0,6.25,6,80,42.35,32.52,Clear,1.57,1.0,0,0.61,0.62
"14:02:2026, 22:03",CRT,15.0,25.0,19.53,7,250,16.44,28.78,Clear,9.04,1.0,0,0.53,0.39
"29:08:2025, 17:00",PIL,2.0,8.0,7.07,14,373,38.99,38.85,Clear,7.26,1.0,0,0.79,0.69
"04:08:2025, 02:45",COL,2.0,8.0,7.76,7,373,42.94,86.52,Rainy,4.27,1.0,0,0.83,0.93
"16:09:2025, 21:27",CRT,15.0,25.0,20.37,6,222,38.39,29.63,Clear,8.2,1.0,0,0.45,0.48
"03:09:2025, 23:21",COL,2.0,8.0,6.68,8,158,40.84,27.86,Clear,7.99,1.0,0,0.8,0.63
"13:02:2026, 03:21",COL,2.0,8.0,5.01,7,103,21.68,39.75,Clear,8.14,1.0,0,0.48,0.46
"10:01:2026, 03:51",CRT,15.0,25.0,19.87,15,538,20.49,56.56,Cloudy,4.31,1.0,0,0.37,0.46
"15:02:2026, 05:24",PIL,2.0,8.0,5.57,8,320,21.86,25.44,Clear,7.45,1.0,0,0.54,0.54
"15:01:2026, 15:06",FRO,-30.0,-18.0,-22.48,15,625,15.8,15.39,Sandstorm,4.24,1.0,0,0.42,0.92
"19:02:2026, 01:06",FRO,-30.0,-18.0,-26.24,3,98,19.22,50.9,Clear,8.96,1.0,0,0.66,0.29
"24:06:2025, 22:09",COL,2.0,8.0,6.52,9,278,39.52,41.99,Clear,2.58,1.0,0,0.51,0.67
"03:08:2025, 05:45",COL,2.0,8.0,6.75,1,0,45.59,97.4,Rainy,3.5,1.0,1,0.83,0.87
"01:01:2026, 06:21",COL,2.0,8.0,5.3,9,327,22.8,49.62,Clear,2.35,1.0,0,0.87,0.48
"15:12:2025, 19:12",PIL,2.0,8.0,4.54,6,257,15.45,43.56,Cloudy,3.03,0.88,0,0.53,0.45
"27:11:2025, 08:48",PIL,2.0,8.0,5.22,9,348,21.09,33.79,Clear,2.68,1.0,0,0.85,0.48
"09:07:2025, 14:57",COL,2.0,8.0,6.97,16,457,39.55,45.61,Clear,2.21,1.0,0,0.58,0.73
"14:08:2025, 00:45",COL,2.0,8.0,6.43,4,44,40.26,89.71,Rainy,4.95,1.0,1,0.35,0.9
"12:10:2025, 02:57",COL,2.0,8.0,5.52,1,50,29.72,50.79,Cloudy,7.28,1.0,0,0.42,0.53
"01:11:2025, 05:15",CRT,15.0,25.0,19.51,8,217,21.51,46.2,Cloudy,5.08,0.97,0,0.78,0.37
"12:08:2025, 20:45",COL,2.0,8.0,6.92,8,275,39.2,88.55,Rainy,5.03,1.0,1,0.34,0.99
"29:05:2025, 10:33",COL,2.0,8.0,7.26,16,428,44.17,40.16,Cloudy,4.22,1.0,0,0.8,0.74
"24:07:2025, 21:24",PIL,2.0,8.0,5.81,2,45,37.95,51.26,Clear,1.74,1.0,0,0.7,0.55
"28:08:2025, 11:15",CRT,15.0,25.0,20.56,11,218,43.29,55.63,Cloudy,7.79,1.0,0,0.64,0.48
"19:12:2025, 04:24",PIL,2.0,8.0,4.99,6,274,20.59,68.12,Cloudy,0.95,0.99,0,0.72,0.46
"17:06:2025, 12:42",FRO,-30.0,-18.0,-25.56,14,292,40.37,62.49,Cloudy,3.57,1.0,0,0.38,0.38
"01:04:2025, 15:51",CRT,15.0,25.0,20.1,12,434,24.93,13.05,Sandstorm,8.25,1.0,0,0.77,0.42
"12:07:2025, 08:24",PIL,2.0,8.0,7.06,13,368,43.5,53.13,Clear,0.72,1.0,0,0.65,0.73
"02:02:2026, 21:18",FRO,-30.0,-18.0,-26.39,2,43,15.67,34.7,Clear,7.12,0.92,0,0.66,0.26
"19:10:2025, 08:33",COL,2.0,8.0,6.24,11,263,32.02,23.23,Sandstorm,7.85,1.0,0,0.6,0.61
"20:12:2025, 21:42",FRO,-30.0,-18.0,-26.47,4,141,14.56,51.8,Cloudy,2.16,0.79,0,0.77,0.25
"06:05:2025, 19:00",PIL,2.0,8.0,6.54,5,201,37.67,48.65,Clear,7.3,1.0,0,0.9,0.6
"17:05:2025, 22:03",CRT,15.0,25.0,20.37,9,198,39.12,26.95,Clear,7.43,1.0,0,0.48,0.47
"14:10:2025, 17:36",PIL,2.0,8.0,5.1,14,242,22.93,66.85,Cloudy,6.93,1.0,0,0.45,0.51
"04:09:2025, 06:42",FRO,-30.0,-18.0,-25.4,5,199,44.04,45.23,Clear,8.69,1.0,0,0.73,0.36
"04:01:2026, 07:30",FRO,-30.0,-18.0,-26.4,2,0,21.28,48.97,Cloudy,4.17,0.81,0,0.59,0.26
"04:01:2026, 14:09",COL,2.0,8.0,4.76,18,291,17.19,63.53,Cloudy,3.53,0.94,0,0.53,0.47
"01:11:2025, 19:36",PIL,2.0,8.0,4.47,7,217,15.88,69.44,Cloudy,5.15,0.86,0,0.76,0.42
"06:10:2025, 21:39",CRT,15.0,25.0,19.72,6,154,24.1,57.76,Cloudy,9.34,1.0,0,0.58,0.39
"12:02:2026, 17:12",PIL,2.0,8.0,5.14,11,357,15.37,45.43,Clear,7.95,1.0,0,0.51,0.49
"21:10:2025, 14:48",PIL,2.0,8.0,5.78,11,281,25.71,26.34,Sandstorm,8.36,1.0,0,0.57,0.55
"23:08:2025, 04:54",FRO,-30.0,-18.0,-25.43,7,137,44.96,46.31,Cloudy,7.08,1.0,0,0.59,0.36
"22:09:2025, 15:21",COL,2.0,8.0,7.38,13,492,39.15,45.12,Clear,9.4,1.0,0,0.55,0.77
"16:05:2025, 17:00",PIL,2.0,8.0,6.41,13,294,37.63,44.89,Clear,6.16,1.0,0,0.31,0.69
"01:09:2025, 07:39",CRT,15.0,25.0,20.63,10,213,45.19,25.61,Clear,8.23,1.0,0,0.83,0.47
"09:12:2025, 00:06",FRO,-30.0,-18.0,-26.44,3,56,18.35,22.67,Clear,2.58,0.79,0,0.38,0.27
"17:11:2025, 17:27",CRT,15.0,25.0,19.36,12,284,15.59,41.86,Clear,5.28,0.91,0,0.48,0.38
"06:08:2025, 06:12",PIL,2.0,8.0,6.98,5,138,44.19,89.66,Rainy,4.61,1.0,1,0.75,0.93
"25:05:2025, 04:21",COL,2.0,8.0,6.48,2,74,45.46,69.6,Cloudy,4.66,1.0,0,0.45,0.66
"24:05:2025, 11:12",PIL,2.0,8.0,7.11,11,446,41.68,64.8,Cloudy,6.36,1.0,0,0.4,0.77
"27:06:2025, 10:21",COL,2.0,8.0,6.89,11,327,42.62,29.59,Clear,2.87,1.0,0,0.56,0.72
"14:12:2025, 13:48",PIL,2.0,8.0,4.89,9,323,17.74,45.79,Cloudy,1.25,0.97,0,0.44,0.49
"10:11:2025, 12:54",FRO,-30.0,-18.0,-26.2,14,329,17.87,31.25,Clear,5.92,0.98,0,0.48,0.33
"06:01:2026, 02:54",FRO,-30.0,-18.0,-26.18,6,299,19.41,69.18,Cloudy,3.56,0.99,0,0.4,0.33
"20:03:2025, 12:39",CRT,15.0,25.0,20.42,14,567,28.66,54.64,Cloudy,9.08,1.0,0,0.3,0.52
"07:11:2025, 14:54",FRO,-30.0,-18.0,-26.27,11,287,16.73,42.75,Clear,5.24,0.93,0,0.56,0.3
"08:01:2026, 00:45",COL,2.0,8.0,4.45,3,108,19.01,51.14,Cloudy,2.63,0.84,0,0.45,0.44
"18:06:2025, 07:15",CRT,15.0,25.0,20.51,8,297,43.92,51.17,Cloudy,2.97,1.0,0,0.34,0.53
"23:03:2025, 01:54",FRO,-30.0,-18.0,-25.91,4,118,29.38,17.14,Sandstorm,8.62,1.0,0,0.41,0.33
"05:12:2025, 07:54",FRO,-30.0,-18.0,-26.26,4,137,21.8,31.9,Clear,3.54,0.91,0,0.51,0.3
"26:05:2025, 10:48",PIL,2.0,8.0,6.77,15,278,42.63,54.05,Cloudy,3.6,1.0,0,0.53,0.7
"12:05:2025, 15:42",FRO,-30.0,-18.0,-25.34,18,524,40.36,32.17,Clear,6.64,1.0,0,0.72,0.39
"01:06:2025, 16:57",COL,2.0,8.0,6.89,17,271,38.9,96.18,Rainy,4.62,1.0,1,0.84,0.91
"03:03:2025, 00:39",CRT,15.0,25.0,19.88,9,296,28.26,47.02,Clear,5.67,1.0,0,0.55,0.43
"25:04:2025, 02:18",FRO,-30.0,-18.0,-25.85,11,178,29.71,26.27,Clear,8.53,1.0,0,0.46,0.34
"28:06:2025, 22:03",CRT,15.0,25.0,20.13,4,117,40.18,37.03,Clear,1.78,1.0,0,0.75,0.43
"09:07:2025, 10:03",CRT,15.0,25.0,20.69,15,465,43.12,33.48,Clear,1.08,1.0,0,0.75,0.52
"31:12:2025, 03:03",CRT,15.0,25.0,19.39,6,126,21.4,16.19,Sandstorm,3.33,0.9,0,0.72,0.35
"21:02:2026, 06:39",CRT,15.0,25.0,19.72,8,233,21.62,23.18,Clear,8.88,1.0,0,0.85,0.37
"27:03:2025, 11:15",CRT,15.0,25.0,20.16,16,329,29.66,25.72,Sandstorm,8.49,1.0,0,0.44,0.46
"11:03:2025, 03:36",PIL,2.0,8.0,5.58,2,28,31.12,51.26,Clear,7.87,1.0,0,0.94,0.47
"07:04:2025, 16:03",CRT,15.0,25.0,20.27,13,557,25.34,59.01,Cloudy,9.33,1.0,0,0.8,0.45
"12:02:2026, 06:00",PIL,2.0,8.0,4.84,7,166,22.12,42.16,Clear,6.29,0.94,0,0.51,0.47
"25:01:2026, 12:03",CRT,15.0,25.0,19.56,10,328,19.27,40.52,Cloudy,5.91,1.0,0,0.98,0.37
"12:11:2025, 16:21",COL,2.0,8.0,4.48,10,218,15.97,47.17,Clear,5.37,0.87,0,0.35,0.47
"08:02:2026, 04:42",FRO,-30.0,-18.0,-26.14,6,140,21.03,36.22,Clear,7.04,1.0,0,0.25,0.33
"26:07:2025, 03:30",FRO,-30.0,-18.0,-25.72,1,0,43.96,34.61,Clear,2.43,1.0,0,0.72,0.34
"04:07:2025, 11:24",PIL,2.0,8.0,7.12,21,447,41.75,51.28,Clear,0.71,1.0,0,0.9,0.71
"06:03:2025, 08:27",CRT,15.0,25.0,19.95,11,232,31.95,45.56,Clear,6.5,1.0,0,0.87,0.4
"22:07:2025, 23:12",PIL,2.0,8.0,6.78,9,353,40.48,24.95,Clear,3.28,1.0,0,0.33,0.73
"03:03:2025, 04:30",FRO,-30.0,-18.0,-25.9,8,231,30.76,40.73,Clear,5.57,1.0,0,0.8,0.33
"15:04:2025, 07:48",PIL,2.0,8.0,5.86,3,103,32.32,39.79,Clear,7.86,1.0,0,0.53,0.56
"07:10:2025, 08:09",COL,2.0,8.0,6.45,15,353,31.8,66.61,Cloudy,7.97,1.0,0,0.64,0.63
"30:05:2025, 18:24",PIL,2.0,8.0,6.5,9,339,37.38,20.33,Sandstorm,3.38,1.0,0,0.9,0.63
"31:07:2025, 12:39",CRT,15.0,25.0,20.79,15,594,41.68,50.03,Cloudy,3.65,1.0,0,0.72,0.54
"01:04:2025, 05:21",COL,2.0,8.0,6.23,8,273,31.64,24.08,Sandstorm,10.9,1.0,0,0.76,0.59
"21:07:2025, 08:21",COL,2.0,8.0,7.58,15,532,44.82,39.62,Clear,3.12,1.0,0,0.43,0.83
"23:04:2025, 23:42",FRO,-30.0,-18.0,-26.03,3,75,26.85,39.29,Clear,9.82,1.0,0,0.47,0.32
"23:10:2025, 09:30",FRO,-30.0,-18.0,-25.99,8,183,29.16,24.67,Sandstorm,6.45,1.0,0,0.76,0.32
"18:11:2025, 10:57",COL,2.0,8.0,5.66,13,521,21.2,30.56,Clear,4.24,1.0,0,0.62,0.57
"06:11:2025, 12:18",FRO,-30.0,-18.0,-26.21,14,278,19.13,41.77,Clear,5.97,0.97,0,0.52,0.32
"01:03:2025, 05:57",COL,2.0,8.0,5.94,9,286,32.07,26.78,Clear,5.8,1.0,0,0.63,0.59
"18:05:2025, 00:51",CRT,15.0,25.0,20.2,4,127,41.53,41.83,Clear,4.68,1.0,0,0.38,0.48
"12:07:2025, 10:09",COL,2.0,8.0,6.75,12,263,42.85,27.46,Clear,3.0,1.0,0,0.65,0.68
"24:03:2025, 07:39",CRT,15.0,25.0,19.85,1,0,32.32,13.34,Sandstorm,8.62,1.0,0,0.35,0.42
"30:12:2025, 18:18",FRO,-30.0,-18.0,-26.3,10,278,16.12,12.03,Sandstorm,2.8,0.91,0,0.69,0.29
"19:02:2026, 14:45",COL,2.0,8.0,5.43,13,415,17.2,54.37,Clear,8.08,1.0,0,0.61,0.52
"22:08:2025, 00:33",COL,2.0,8.0,7.34,6,194,42.41,99.77,Rainy,7.95,1.0,1,0.65,0.98
"21:04:2025, 00:18",FRO,-30.0,-18.0,-25.96,6,238,28.59,22.63,Clear,6.74,1.0,0,0.25,0.36
"15:04:2025, 05:00",PIL,2.0,8.0,5.65,0,52,31.29,47.39,Clear,9.44,1.0,0,0.6,0.52
"26:09:2025, 13:30",FRO,-30.0,-18.0,-25.3,12,381,41.43,31.89,Clear,8.7,1.0,0,0.84,0.36
"16:05:2025, 00:54",FRO,-30.0,-18.0,-25.65,7,163,41.22,29.51,Clear,6.82,1.0,0,0.52,0.36
"06:10:2025, 20:36",PIL,2.0,8.0,5.54,7,246,23.84,63.54,Cloudy,9.01,1.0,0,0.6,0.52
"05:12:2025, 11:03",CRT,15.0,25.0,19.41,6,223,18.87,36.18,Clear,1.94,0.92,0,0.62,0.37
"19:02:2026, 21:45",COL,2.0,8.0,4.71,5,169,15.87,32.19,Clear,8.76,1.0,0,0.77,0.43
"23:01:2026, 06:30",FRO,-30.0,-18.0,-26.13,9,236,22.85,14.67,Sandstorm,5.33,1.0,0,0.82,0.31
"06:09:2025, 23:27",CRT,15.0,25.0,20.23,3,93,38.77,43.61,Clear,8.42,1.0,0,0.8,0.42
"29:05:2025, 16:09",COL,2.0,8.0,7.05,15,516,38.79,43.33,Cloudy,4.5,1.0,0,0.79,0.72
"01:07:2025, 16:33",COL,2.0,8.0,10.85,16,608,39.65,30.21,Clear,3.03,1.0,0,0.98,1.0
"15:09:2025, 10:06",FRO,-30.0,-18.0,-25.17,14,467,43.1,22.36,Clear,10.17,1.0,0,0.21,0.42
"26:08:2025, 12:00",PIL,2.0,8.0,6.6,8,281,40.51,65.79,Cloudy,6.18,1.0,0,0.73,0.66
"09:05:2025, 18:03",CRT,15.0,25.0,20.46,10,278,38.91,47.53,Clear,8.0,1.0,0,0.76,0.46
"20:02:2026, 11:03",CRT,15.0,25.0,19.72,10,288,20.01,38.33,Clear,8.59,1.0,0,0.75,0.38
"11:10:2025, 13:39",CRT,15.0,25.0,20.06,7,282,28.79,52.04,Cloudy,8.52,1.0,0,0.34,0.45
"30:04:2025, 19:30",FRO,-30.0,-18.0,-25.74,9,453,24.83,29.26,Clear,7.3,1.0,0,0.7,0.34
"29:08:2025, 06:09",COL,2.0,8.0,6.47,3,78,45.22,36.31,Clear,6.66,1.0,0,0.68,0.63
"17:10:2025, 13:09",COL,2.0,8.0,6.36,12,440,28.01,27.58,Sandstorm,9.09,1.0,0,0.48,0.65
"30:08:2025, 01:24",PIL,2.0,8.0,6.62,4,82,42.38,28.76,Clear,7.23,1.0,0,0.8,0.62
"02:10:2025, 12:18",FRO,-30.0,-18.0,-25.92,8,125,28.8,50.69,Clear,9.82,1.0,0,0.71,0.31
"07:11:2025, 16:39",CRT,15.0,25.0,19.42,17,343,15.38,33.78,Clear,4.55,0.94,0,0.34,0.41
"13:02:2026, 22:57",COL,2.0,8.0,4.53,3,61,16.98,32.98,Clear,9.79,0.95,0,0.58,0.43
"23:06:2025, 23:24",PIL,2.0,8.0,6.24,4,128,40.76,45.29,Clear,2.32,1.0,0,0.52,0.63
"04:06:2025, 00:57",COL,2.0,8.0,6.8,9,156,41.42,94.28,Rainy,3.39,1.0,1,0.86,0.89
"22:04:2025, 04:18",FRO,-30.0,-18.0,-25.86,3,83,32.08,49.75,Clear,8.35,1.0,0,0.38,0.34
"29:12:2025, 22:42",FRO,-30.0,-18.0,-26.4,5,208,14.76,15.35,Sandstorm,3.72,0.84,0,0.68,0.27
"16:03:2025, 22:12",PIL,2.0,8.0,5.48,5,152,26.03,56.2,Cloudy,8.04,1.0,0,0.4,0.53
"30:03:2025, 15:54",FRO,-30.0,-18.0,-25.73,16,446,25.35,20.74,Sandstorm,9.72,1.0,0,0.6,0.35
"14:04:2025, 17:48",PIL,2.0,8.0,5.76,13,333,23.86,31.81,Clear,8.95,1.0,0,0.51,0.56
"20:07:2025, 08:33",COL,2.0,8.0,7.18,12,379,44.63,27.6,Clear,3.63,1.0,0,0.44,0.77
"02:05:2025, 18:45",COL,2.0,8.0,6.8,12,294,38.05,38.3,Clear,8.14,1.0,0,0.8,0.65
"11:11:2025, 01:51",CRT,15.0,25.0,19.35,6,138,19.83,40.88,Clear,4.83,0.88,0,0.4,0.38
"24:10:2025, 19:48",PIL,2.0,8.0,5.36,10,154,24.48,13.76,Sandstorm,7.58,1.0,0,0.7,0.48
"26:12:2025, 09:39",CRT,15.0,25.0,19.75,12,403,21.57,16.34,Sandstorm,2.15,1.0,0,0.81,0.4
"12:10:2025, 19:24",PIL,2.0,8.0,5.49,7,198,24.63,67.13,Cloudy,7.94,1.0,0,0.47,0.53
"04:06:2025, 04:06",FRO,-30.0,-18.0,-24.99,10,411,45.4,92.46,Rainy,4.56,1.0,0,0.87,0.46
"31:12:2025, 17:24",PIL,2.0,8.0,4.82,11,360,15.69,18.75,Sandstorm,2.84,0.96,0,0.71,0.46
"03:12:2025, 09:42",FRO,-30.0,-18.0,-25.97,12,437,21.86,39.56,Clear,2.01,1.0,0,0.77,0.33
